CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,PAC,PS,MORENA,PANALT,PEST,PISSI,PES,RSP,FXM,PAN_PRI_PRD_PAC_PS,PAN_PRI_PRD_PAC,PAN_PRI_PRD_PS,PAN_PRI_PAC_PS,PAN_PRD_PAC_PS,PRI_PRD_PAC_PS,PAN_PRI_PRD,PAN_PRI_PAC,PAN_PRI_PS,PAN_PRD_PAC,PAN_PAC_PS,PAN_PRD_PS,PRI_PRD_PAC,PRI_PRD_PS,PRI_PAC_PS,PRD_PAC_PS,PAN_PRI,PAN_PRD,PAN_PAC,PAN_PS,PRI_PRD,PRI_PAC,PRI_PS,PRD_PAC,PRD_PS,PAC_PS,PT_PVEM_MORENA_PANALT_PEST,PT_PVEM_MORENA_PANALT,PT_PVEM_MORENA_PEST,PT_PVEM_PANALT_PEST,PT_MORENA_PANALT_PEST,PVEM_MORENA_PANALT_PEST,PT_PVEM_MORENA,PT_PVEM_PANALT,PT_PVEM_PEST,PT_MORENA_PANALT,PT_PANALT_PEST,PT_MORENA_PEST,PVEM_MORENA_PANALT,PVEM_MORENA_PEST,PVEM_PANALT_PEST,MORENA_PANALT_PEST,PT_PVEM,PT_MORENA,PT_PANALT,PT_PEST,PVEM_MORENA,PVEM_PANALT,PVEM_PEST,MORENA_PANALT,MORENA_PEST,PANALT_PEST,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,139,5,168,316,41,63,30,38,39,8,753,9,6,7,6,62,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1626,2,17,1645,2551
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,140,3,78,173,47,34,34,27,25,5,517,2,4,7,9,39,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,2,31,1105,1800
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,141,7,171,490,110,138,134,67,72,26,1236,17,34,18,16,129,102,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,8,19,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2834,1,75,2910,4700
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,142,3,116,179,38,63,52,51,23,4,558,15,19,3,9,52,49,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1258,0,35,1293,2156
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,143,3,111,198,23,55,36,31,21,4,542,3,14,4,7,54,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1145,0,17,1162,1797
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,144,5,202,426,63,80,51,62,41,8,919,19,16,6,20,99,80,18,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2134,2,48,2184,3456
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,145,3,37,145,46,87,50,26,22,5,655,22,23,5,2,57,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,53,1284,1974
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,146,3,52,163,47,52,55,22,11,12,512,14,8,14,7,51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,37,1074,1704
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,147,3,74,169,41,13,88,15,13,6,411,10,14,0,10,38,12,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,933,0,36,969,1568
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,148,3,76,176,57,30,77,13,28,8,413,5,8,7,6,32,21,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,970,0,29,999,1578
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,149,4,96,205,61,76,114,29,20,34,850,14,13,4,9,36,26,18,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1629,0,66,1695,2932
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,150,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,151,7,359,555,61,248,224,46,47,128,1239,71,39,23,30,216,277,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,3603,1,72,3676,5094
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,152,5,177,367,88,255,240,24,27,97,721,61,14,13,17,158,108,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399,0,38,2437,3159
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,153,3,89,243,12,75,75,11,16,26,363,109,9,2,11,69,68,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,0,24,1223,1593
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,154,3,143,222,17,114,77,29,12,42,418,27,13,8,8,75,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1293,0,43,1336,1899
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,155,3,36,61,4,35,46,8,8,31,153,11,0,2,6,25,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,6,460,1922
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,156,3,70,124,76,36,49,25,17,4,448,14,10,5,7,50,60,8,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,1027,1,29,1057,1627
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,157,2,18,38,19,9,28,5,7,1,173,3,6,2,6,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,8,345,1155
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,51,SAN FRANCISCO TETLANOHCAN,158,5,115,526,39,169,81,29,68,19,931,90,10,44,9,141,85,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408,0,44,2452,3238
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,51,SAN FRANCISCO TETLANOHCAN,159,4,118,332,16,125,72,45,86,18,542,86,7,35,8,138,73,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,0,52,1781,2451
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,51,SAN FRANCISCO TETLANOHCAN,160,4,98,365,19,129,47,36,88,9,868,63,7,27,16,97,74,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0,58,2031,2815
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,11,MUÃ‘OZ DE DOMINGO ARENAS,161,3,107,131,3,35,30,9,11,14,547,16,201,18,16,152,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,0,31,1337,1921
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,11,MUÃ‘OZ DE DOMINGO ARENAS,162,2,81,66,7,34,15,7,8,22,304,11,19,17,26,91,2,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,17,746,1035
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,11,MUÃ‘OZ DE DOMINGO ARENAS,163,1,50,43,2,5,4,0,8,8,152,3,12,8,6,60,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,11,381,502
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,11,MUÃ‘OZ DE DOMINGO ARENAS,164,1,44,50,0,7,4,0,1,4,72,1,12,5,4,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,9,230,279
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,165,4,327,360,6,218,23,30,15,23,518,11,8,5,3,42,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,0,38,1643,2254
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,167,1,50,98,3,15,2,4,2,2,84,3,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,7,280,382
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,168,1,136,170,5,46,5,7,4,1,139,2,1,2,0,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,16,553,746
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,169,1,25,111,2,22,2,0,0,1,36,0,1,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,4,213,260
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,170,2,138,90,1,27,3,3,3,1,188,4,3,1,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,20,492,756
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,171,1,114,57,1,9,2,7,2,1,64,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,4,270,336
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,172,1,44,36,2,34,7,3,0,2,100,4,1,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,10,254,330
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,173,1,54,64,2,28,3,12,2,0,61,4,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,12,253,313
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,174,1,42,52,0,53,3,4,0,3,25,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,1,190,228
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,175,1,114,181,4,12,4,3,4,7,109,1,1,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,1,7,462,633
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,176,1,49,82,4,13,2,4,0,1,127,6,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,18,312,419
,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,12,ESPAÃ‘ITA,177,1,55,98,0,11,1,4,3,2,89,2,1,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,5,288,370
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,178,6,284,238,40,59,122,23,28,13,681,11,24,12,16,114,21,11,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1732,0,51,1783,3986
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,179,6,184,136,14,32,68,7,13,11,362,10,7,10,11,33,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,924,0,37,961,4287
,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,6,436,331,47,65,161,36,25,19,854,22,17,13,10,84,40,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2193,0,70,2263,3778
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,181,3,235,188,24,39,66,23,15,15,446,8,8,4,8,80,19,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,1,33,1248,2167
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,182,3,94,76,10,7,23,3,9,3,207,2,5,2,6,28,13,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,505,0,22,527,1512
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,183,4,218,170,27,29,54,24,14,4,544,15,5,17,10,88,26,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,1,1,0,0,0,0,10,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,6,0,0,2,0,0,2,1,0,1295,0,27,1322,2261
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,184,2,178,90,28,25,111,8,13,18,296,7,6,3,5,32,16,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,0,0,3,0,0,0,0,0,867,0,20,887,1480
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,185,2,182,117,20,24,33,21,8,10,286,13,7,3,8,30,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0,13,803,1448
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,186,2,172,138,22,14,34,10,12,7,271,2,6,1,6,44,20,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,771,0,25,796,1265
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,187,3,251,188,23,30,57,25,21,12,368,11,9,1,8,65,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0,25,1142,1986
,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,6,389,338,66,70,152,56,49,38,720,24,39,3,28,97,43,32,2,2,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,26,1,2,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,2196,1,67,2264,4342
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,189,3,193,173,23,19,29,19,13,11,323,6,7,5,5,28,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,30,929,1628
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,190,2,103,97,12,25,19,8,8,4,215,4,5,1,5,31,7,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,1,14,587,1020
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,191,2,138,84,23,25,37,6,17,7,291,7,13,3,4,59,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,5,20,767,1242
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,192,3,212,139,45,57,66,14,38,23,435,11,7,5,11,60,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1179,0,36,1215,2098
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,193,2,79,42,34,9,26,7,5,2,65,1,2,1,4,38,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,12,335,923
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,194,4,305,164,71,55,123,24,32,18,567,17,11,9,7,90,36,13,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1573,1,48,1622,2824
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,195,3,154,127,31,42,111,96,22,16,388,9,14,2,9,51,11,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1109,0,57,1166,2119
,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,196,2,111,87,14,15,90,1,11,13,309,11,31,1,2,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,40,797,1144
,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,197,1,27,59,7,8,41,1,7,2,42,2,0,1,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,3,209,263
,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,198,1,45,45,18,7,47,6,7,3,138,6,2,1,3,4,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,13,359,595
,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,199,1,63,82,47,32,55,1,7,31,207,3,4,1,1,36,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,16,607,740
,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,200,2,202,200,16,24,71,5,7,7,426,2,3,0,5,28,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1041,5,21,1067,1463
,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,201,5,540,409,169,82,109,11,39,51,781,15,42,4,13,95,19,18,14,1,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,8,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2437,0,110,2547,3679
,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,202,1,112,82,7,28,51,3,8,20,102,2,3,0,2,6,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,10,447,566
,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,203,3,253,308,14,37,61,8,11,4,356,6,10,2,3,46,115,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1252,0,37,1289,2034
,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,204,4,289,329,46,50,40,9,17,14,410,11,3,1,6,19,92,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,0,42,1398,2517
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,205,1,71,63,6,5,31,0,0,6,65,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,1,256,295
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,206,2,228,145,15,6,162,6,6,12,246,2,1,2,1,23,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,24,920,1142
,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,207,2,62,68,4,6,19,0,12,5,86,3,1,1,1,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,5,293,786
